"","orthogroup","gene","species"
"25101","OG0006314","K05C4.7","C. elegans"
"25102","OG0006315","HCON_00039080-00001","H. contortus"
"25103","OG0006315","K05F1.13","C. elegans"
"25104","OG0006316","HCON_00039070-00001","H. contortus"
"25105","OG0006316","K05F1.5","C. elegans"
"25106","OG0006317","HCON_00064510-00001","H. contortus"
"25107","OG0006317","K05F1.6c","C. elegans"
"25108","OG0006318","HCON_00024697-00001","H. contortus"
"25109","OG0006318","K06A1.1","C. elegans"
"25110","OG0006319","HCON_00154780-00002","H. contortus"
"25111","OG0006319","K06A1.2a","C. elegans"
"25112","OG0006320","HCON_00050260-00001","H. contortus"
"25113","OG0006320","K06A1.3","C. elegans"
"25114","OG0006321","HCON_00132470-00001","H. contortus"
"25115","OG0006321","K06A1.5","C. elegans"
"25116","OG0006322","HCON_00059230-00002","H. contortus"
"25117","OG0006322","K06A1.6e","C. elegans"
"25118","OG0006323","K06A4.10","C. elegans"
"25119","OG0006323","K06A4.7","C. elegans"
"25120","OG0006324","HCON_00159740-00001","H. contortus"
"25121","OG0006324","K06A4.2a","C. elegans"
"25122","OG0006325","HCON_00145550-00001","H. contortus"
"25123","OG0006325","K06A4.4","C. elegans"
"25124","OG0006326","HCON_00133160-00001","H. contortus"
"25125","OG0006326","K06A4.5","C. elegans"
"25126","OG0006327","K06A5.1b","C. elegans"
"25127","OG0006327","ZK973.2","C. elegans"
"25128","OG0006328","HCON_00012420-00001","H. contortus"
"25129","OG0006328","K06A5.8b","C. elegans"
"25130","OG0006329","K06B4.15","C. elegans"
"25131","OG0006329","K06B4.4","C. elegans"
"25132","OG0006330","HCON_00137150-00001","H. contortus"
"25133","OG0006330","K06C4.6a","C. elegans"
"25134","OG0006331","HCON_00085335-00001","H. contortus"
"25135","OG0006331","K06H7.3","C. elegans"
"25136","OG0006332","HCON_00085340-00001","H. contortus"
"25137","OG0006332","K06H7.4","C. elegans"
"25138","OG0006333","HCON_00085350-00001","H. contortus"
"25139","OG0006333","K06H7.6","C. elegans"
"25140","OG0006334","HCON_00085330-00001","H. contortus"
"25141","OG0006334","K06H7.9","C. elegans"
"25142","OG0006335","K07A1.1","C. elegans"
"25143","OG0006335","K07A1.17","C. elegans"
"25144","OG0006336","HCON_00193860-00001","H. contortus"
"25145","OG0006336","K07A1.10","C. elegans"
"25146","OG0006337","HCON_00011970-00001","H. contortus"
"25147","OG0006337","K07A1.12","C. elegans"
"25148","OG0006338","HCON_00010615-00001","H. contortus"
"25149","OG0006338","K07A1.15","C. elegans"
"25150","OG0006339","HCON_00067530-00001","H. contortus"
"25151","OG0006339","K07A1.16a","C. elegans"
"25152","OG0006340","HCON_00145860-00001","H. contortus"
"25153","OG0006340","K07A1.3","C. elegans"
"25154","OG0006341","HCON_00026260-00001","H. contortus"
"25155","OG0006341","K07A1.7","C. elegans"
"25156","OG0006342","HCON_00011940-00001","H. contortus"
"25157","OG0006342","K07A1.8","C. elegans"
"25158","OG0006343","HCON_00011950-00001","H. contortus"
"25159","OG0006343","K07A1.9a","C. elegans"
"25160","OG0006344","HCON_00032890-00001","H. contortus"
"25161","OG0006344","K07A12.1","C. elegans"
"25162","OG0006345","HCON_00025930-00001","H. contortus"
"25163","OG0006345","K07A12.2","C. elegans"
"25164","OG0006346","HCON_00011700-00001","H. contortus"
"25165","OG0006346","K07A12.4a","C. elegans"
"25166","OG0006347","HCON_00191470-00001","H. contortus"
"25167","OG0006347","K07A12.6","C. elegans"
"25168","OG0006348","HCON_00010250-00001","H. contortus"
"25169","OG0006348","K07A12.7","C. elegans"
"25170","OG0006349","HCON_00189110-00001","H. contortus"
"25171","OG0006349","K07A3.1a","C. elegans"
"25172","OG0006350","HCON_00015640-00001","H. contortus"
"25173","OG0006350","K07A3.2a","C. elegans"
"25174","OG0006351","HCON_00022400-00001","H. contortus"
"25175","OG0006351","K07A3.3b","C. elegans"
"25176","OG0006352","HCON_00128920-00001","H. contortus"
"25177","OG0006352","K07A9.2","C. elegans"
"25178","OG0006353","HCON_00128900-00001","H. contortus"
"25179","OG0006353","K07A9.3","C. elegans"
"25180","OG0006354","HCON_00067770-00002","H. contortus"
"25181","OG0006354","K07B1.1","C. elegans"
"25182","OG0006355","HCON_00145285-00001","H. contortus"
"25183","OG0006355","K07B1.2","C. elegans"
"25184","OG0006356","HCON_00145280-00001","H. contortus"
"25185","OG0006356","K07B1.3","C. elegans"
"25186","OG0006357","HCON_00191610-00002","H. contortus"
"25187","OG0006357","K07B1.4a","C. elegans"
"25188","OG0006358","HCON_00133670-00001","H. contortus"
"25189","OG0006358","K07B1.7a","C. elegans"
"25190","OG0006359","HCON_00063030-00001","H. contortus"
"25191","OG0006359","K07C10.1","C. elegans"
"25192","OG0006360","HCON_00192390-00001","H. contortus"
"25193","OG0006360","K07C11.1","C. elegans"
"25194","OG0006361","K07C11.10","C. elegans"
"25195","OG0006361","Y38H6C.3","C. elegans"
"25196","OG0006362","HCON_00140830-00001","H. contortus"
"25197","OG0006362","K07C11.5","C. elegans"
"25198","OG0006363","HCON_00133540-00001","H. contortus"
"25199","OG0006363","K07C11.7a","C. elegans"
"25200","OG0006364","HCON_00133551-00001","H. contortus"
"25201","OG0006364","K07C11.8","C. elegans"
"25202","OG0006365","HCON_00003750-00001","H. contortus"
"25203","OG0006365","K07C11.9","C. elegans"
"25204","OG0006366","HCON_00162100-00001","H. contortus"
"25205","OG0006366","K07C5.1","C. elegans"
"25206","OG0006367","HCON_00079360-00002","H. contortus"
"25207","OG0006367","K07C5.2","C. elegans"
"25208","OG0006368","HCON_00142350-00001","H. contortus"
"25209","OG0006368","K07C5.4","C. elegans"
"25210","OG0006369","HCON_00030340-00001","H. contortus"
"25211","OG0006369","K07C5.5","C. elegans"
"25212","OG0006370","HCON_00149940-00001","H. contortus"
"25213","OG0006370","K07C5.6","C. elegans"
"25214","OG0006371","HCON_00132430-00001","H. contortus"
"25215","OG0006371","K07C5.7","C. elegans"
"25216","OG0006372","HCON_00135750-00001","H. contortus"
"25217","OG0006372","K07C5.8b","C. elegans"
"25218","OG0006373","HCON_00068320-00001","H. contortus"
"25219","OG0006373","K07D4.3","C. elegans"
"25220","OG0006374","HCON_00036910-00001","H. contortus"
"25221","OG0006374","K07D4.4","C. elegans"
"25222","OG0006375","HCON_00036890-00001","H. contortus"
"25223","OG0006375","K07D4.5","C. elegans"
"25224","OG0006376","HCON_00054950-00001","H. contortus"
"25225","OG0006376","K07D4.7a","C. elegans"
"25226","OG0006377","HCON_00036930-00001","H. contortus"
"25227","OG0006377","K07D4.8","C. elegans"
"25228","OG0006378","HCON_00036900-00001","H. contortus"
"25229","OG0006378","K07D4.9","C. elegans"
"25230","OG0006379","HCON_00078020-00001","H. contortus"
"25231","OG0006379","K07D8.1","C. elegans"
"25232","OG0006380","HCON_00040710-00001","H. contortus"
"25233","OG0006380","K07E1.1","C. elegans"
"25234","OG0006381","HCON_00082680-00001","H. contortus"
"25235","OG0006381","K07E12.1a","C. elegans"
"25236","OG0006382","HCON_00035510-00001","H. contortus"
"25237","OG0006382","K07E3.3","C. elegans"
"25238","OG0006383","HCON_00035770-00001","H. contortus"
"25239","OG0006383","K07E3.4b","C. elegans"
"25240","OG0006384","HCON_00068780-00001","H. contortus"
"25241","OG0006384","K07E3.8","C. elegans"
"25242","OG0006385","HCON_00035590-00001","H. contortus"
"25243","OG0006385","K07E8.5","C. elegans"
"25244","OG0006386","HCON_00127240-00001","H. contortus"
"25245","OG0006386","K07F5.12","C. elegans"
"25246","OG0006387","HCON_00106620-00001","H. contortus"
"25247","OG0006387","K07F5.13c","C. elegans"
"25248","OG0006388","HCON_00106610-00001","H. contortus"
"25249","OG0006388","K07F5.14","C. elegans"
"25250","OG0006389","HCON_00106600-00001","H. contortus"
"25251","OG0006389","K07F5.15","C. elegans"
"25252","OG0006390","HCON_00106605-00001","H. contortus"
"25253","OG0006390","K07F5.16a","C. elegans"
"25254","OG0006391","K07F5.22","C. elegans"
"25255","OG0006391","Y62E10A.2","C. elegans"
"25256","OG0006392","HCON_00011500-00002","H. contortus"
"25257","OG0006392","K07F5.4","C. elegans"
"25258","OG0006393","K07F5.6","C. elegans"
"25259","OG0006393","M05B5.1","C. elegans"
"25260","OG0006394","HCON_00001630-00003","H. contortus"
"25261","OG0006394","K07G5.1","C. elegans"
"25262","OG0006395","HCON_00017050-00001","H. contortus"
"25263","OG0006395","K07G5.2","C. elegans"
"25264","OG0006396","HCON_00001740-00001","H. contortus"
"25265","OG0006396","K07G5.3","C. elegans"
"25266","OG0006397","HCON_00126690-00001","H. contortus"
"25267","OG0006397","K07G5.4","C. elegans"
"25268","OG0006398","HCON_00001640-00001","H. contortus"
"25269","OG0006398","K07G5.6","C. elegans"
"25270","OG0006399","HCON_00113750-00001","H. contortus"
"25271","OG0006399","K07H8.1","C. elegans"
"25272","OG0006400","HCON_00113720-00001","H. contortus"
"25273","OG0006400","K07H8.10","C. elegans"
"25274","OG0006401","HCON_00113740-00001","H. contortus"
"25275","OG0006401","K07H8.2a","C. elegans"
"25276","OG0006402","HCON_00113730-00001","H. contortus"
"25277","OG0006402","K07H8.3","C. elegans"
"25278","OG0006403","HCON_00099370-00001","H. contortus"
"25279","OG0006403","K07H8.6c","C. elegans"
"25280","OG0006404","HCON_00049690-00001","H. contortus"
"25281","OG0006404","K08A2.5a","C. elegans"
"25282","OG0006405","HCON_00173670-00001","H. contortus"
"25283","OG0006405","K08A8.1a","C. elegans"
"25284","OG0006406","HCON_00178200-00001","H. contortus"
"25285","OG0006406","K08A8.2a","C. elegans"
"25286","OG0006407","HCON_00070380-00001","H. contortus"
"25287","OG0006407","K08A8.3a","C. elegans"
"25288","OG0006408","HCON_00044720-00001","H. contortus"
"25289","OG0006408","K08B12.1","C. elegans"
"25290","OG0006409","HCON_00124170-00001","H. contortus"
"25291","OG0006409","K08B12.2","C. elegans"
"25292","OG0006410","HCON_00162280-00001","H. contortus"
"25293","OG0006410","K08B12.3","C. elegans"
"25294","OG0006411","HCON_00138990-00001","H. contortus"
"25295","OG0006411","K08B12.5a","C. elegans"
"25296","OG0006412","HCON_00112350-00001","H. contortus"
"25297","OG0006412","K08B4.1d","C. elegans"
"25298","OG0006413","K08B4.6","C. elegans"
"25299","OG0006413","K08B4.7","C. elegans"
"25300","OG0006414","HCON_00167660-00001","H. contortus"
"25301","OG0006414","K08B5.1","C. elegans"
"25302","OG0006415","HCON_00062340-00001","H. contortus"
"25303","OG0006415","K08C7.3f","C. elegans"
"25304","OG0006416","HCON_00009150-00001","H. contortus"
"25305","OG0006416","K08C7.7","C. elegans"
"25306","OG0006417","K08C9.1","C. elegans"
"25307","OG0006417","K08C9.2","C. elegans"
"25308","OG0006418","K08C9.6","C. elegans"
"25309","OG0006418","K08C9.9","C. elegans"
"25310","OG0006419","HCON_00147730-00001","H. contortus"
"25311","OG0006419","K08D10.12a","C. elegans"
"25312","OG0006420","HCON_00194180-00001","H. contortus"
"25313","OG0006420","K08D10.2a","C. elegans"
"25314","OG0006421","HCON_00101290-00001","H. contortus"
"25315","OG0006421","K08D10.4","C. elegans"
"25316","OG0006422","HCON_00106680-00001","H. contortus"
"25317","OG0006422","K08D12.1","C. elegans"
"25318","OG0006423","HCON_00106660-00001","H. contortus"
"25319","OG0006423","K08D12.2","C. elegans"
"25320","OG0006424","HCON_00106670-00001","H. contortus"
"25321","OG0006424","K08D12.3a","C. elegans"
"25322","OG0006425","HCON_00106690-00001","H. contortus"
"25323","OG0006425","K08D12.4","C. elegans"
"25324","OG0006426","HCON_00121350-00001","H. contortus"
"25325","OG0006426","K08D12.5a","C. elegans"
"25326","OG0006427","HCON_00068890-00001","H. contortus"
"25327","OG0006427","K08E3.10","C. elegans"
"25328","OG0006428","HCON_00091250-00001","H. contortus"
"25329","OG0006428","K08E3.5b","C. elegans"
"25330","OG0006429","HCON_00106260-00001","H. contortus"
"25331","OG0006429","K08E3.6","C. elegans"
"25332","OG0006430","HCON_00084460-00001","H. contortus"
"25333","OG0006430","K08E3.7a","C. elegans"
"25334","OG0006431","HCON_00075860-00002","H. contortus"
"25335","OG0006431","K08E3.8","C. elegans"
"25336","OG0006432","HCON_00115190-00001","H. contortus"
"25337","OG0006432","K08E4.1","C. elegans"
"25338","OG0006433","HCON_00121960-00001","H. contortus"
"25339","OG0006433","K08E4.3b","C. elegans"
"25340","OG0006434","HCON_00098520-00001","H. contortus"
"25341","OG0006434","K08E4.5b","C. elegans"
"25342","OG0006435","HCON_00102500-00001","H. contortus"
"25343","OG0006435","K08E4.6","C. elegans"
"25344","OG0006436","HCON_00081390-00001","H. contortus"
"25345","OG0006436","K08E5.3a","C. elegans"
"25346","OG0006437","HCON_00001550-00001","H. contortus"
"25347","OG0006437","K08E7.1","C. elegans"
"25348","OG0006438","HCON_00050200-00001","H. contortus"
"25349","OG0006438","K08E7.3","C. elegans"
"25350","OG0006439","K08E7.4","C. elegans"
"25351","OG0006439","Y53F4A.2","C. elegans"
"25352","OG0006440","HCON_00023620-00001","H. contortus"
"25353","OG0006440","K08E7.5a","C. elegans"
"25354","OG0006441","HCON_00118670-00001","H. contortus"
"25355","OG0006441","K08E7.8a","C. elegans"
"25356","OG0006442","HCON_00098130-00001","H. contortus"
"25357","OG0006442","K08E7.9","C. elegans"
"25358","OG0006443","HCON_00127930-00001","H. contortus"
"25359","OG0006443","K08F11.3","C. elegans"
"25360","OG0006444","HCON_00127935-00001","H. contortus"
"25361","OG0006444","K08F11.4a","C. elegans"
"25362","OG0006445","HCON_00107970-00001","H. contortus"
"25363","OG0006445","K08F11.5","C. elegans"
"25364","OG0006446","HCON_00108450-00001","H. contortus"
"25365","OG0006446","K08F4.1","C. elegans"
"25366","OG0006447","HCON_00108460-00001","H. contortus"
"25367","OG0006447","K08F4.2","C. elegans"
"25368","OG0006448","HCON_00100350-00001","H. contortus"
"25369","OG0006448","K08F4.4","C. elegans"
"25370","OG0006449","K08F4.5","C. elegans"
"25371","OG0006449","T13F3.8","C. elegans"
"25372","OG0006450","K08F4.9","C. elegans"
"25373","OG0006450","T04B2.6","C. elegans"
"25374","OG0006451","HCON_00056260-00001","H. contortus"
"25375","OG0006451","K08F8.1a","C. elegans"
"25376","OG0006452","HCON_00048550-00001","H. contortus"
"25377","OG0006452","K08F8.2","C. elegans"
"25378","OG0006453","HCON_00062650-00001","H. contortus"
"25379","OG0006453","K08F8.3","C. elegans"
"25380","OG0006454","HCON_00063120-00001","H. contortus"
"25381","OG0006454","K08F8.4a","C. elegans"
"25382","OG0006455","HCON_00009780-00001","H. contortus"
"25383","OG0006455","K08F8.5a","C. elegans"
"25384","OG0006456","HCON_00042780-00001","H. contortus"
"25385","OG0006456","K08F8.6","C. elegans"
"25386","OG0006457","HCON_00142530-00001","H. contortus"
"25387","OG0006457","K08H10.10a","C. elegans"
"25388","OG0006458","HCON_00134860-00001","H. contortus"
"25389","OG0006458","K08H10.4","C. elegans"
"25390","OG0006459","HCON_00144340-00001","H. contortus"
"25391","OG0006459","K08H10.6","C. elegans"
"25392","OG0006460","HCON_00159190-00001","H. contortus"
"25393","OG0006460","K08H10.7","C. elegans"
"25394","OG0006461","HCON_00159170-00001","H. contortus"
"25395","OG0006461","K08H10.9","C. elegans"
"25396","OG0006462","HCON_00174500-00001","H. contortus"
"25397","OG0006462","K08H2.8","C. elegans"
"25398","OG0006463","HCON_00167000-00001","H. contortus"
"25399","OG0006463","K09A9.2","C. elegans"
"25400","OG0006464","HCON_00190460-00002","H. contortus"
"25401","OG0006464","K09A9.6b","C. elegans"
"25402","OG0006465","HCON_00097660-00001","H. contortus"
"25403","OG0006465","K09B11.10","C. elegans"
"25404","OG0006466","HCON_00110470-00001","H. contortus"
"25405","OG0006466","K09B11.1a","C. elegans"
"25406","OG0006467","HCON_00110460-00001","H. contortus"
"25407","OG0006467","K09B11.2a","C. elegans"
"25408","OG0006468","HCON_00097640-00001","H. contortus"
"25409","OG0006468","K09B11.9a","C. elegans"
"25410","OG0006469","HCON_00123740-00001","H. contortus"
"25411","OG0006469","K09B3.1b","C. elegans"
"25412","OG0006470","HCON_00002360-00001","H. contortus"
"25413","OG0006470","K09C4.8","C. elegans"
"25414","OG0006471","K09C6.7b","C. elegans"
"25415","OG0006471","K09C6.8a","C. elegans"
"25416","OG0006472","HCON_00166860-00001","H. contortus"
"25417","OG0006472","K09C8.1","C. elegans"
"25418","OG0006473","HCON_00110200-00001","H. contortus"
"25419","OG0006473","K09D9.9","C. elegans"
"25420","OG0006474","HCON_00184910-00001","H. contortus"
"25421","OG0006474","K09E2.1","C. elegans"
"25422","OG0006475","HCON_00120310-00001","H. contortus"
"25423","OG0006475","K09E2.4a","C. elegans"
"25424","OG0006476","K09E3.7","C. elegans"
"25425","OG0006476","T23C6.3","C. elegans"
"25426","OG0006477","HCON_00060082-00001","H. contortus"
"25427","OG0006477","K09E4.2a","C. elegans"
"25428","OG0006478","HCON_00060084-00001","H. contortus"
"25429","OG0006478","K09E4.3a","C. elegans"
"25430","OG0006479","K09E4.5","C. elegans"
"25431","OG0006479","ZK622.2","C. elegans"
"25432","OG0006480","HCON_00040210-00001","H. contortus"
"25433","OG0006480","K09E9.1b","C. elegans"
"25434","OG0006481","HCON_00070725-00001","H. contortus"
"25435","OG0006481","K09E9.2","C. elegans"
"25436","OG0006482","HCON_00002535-00001","H. contortus"
"25437","OG0006482","K09E9.4","C. elegans"
"25438","OG0006483","HCON_00190810-00001","H. contortus"
"25439","OG0006483","K09F5.6b","C. elegans"
"25440","OG0006484","K09F6.9","C. elegans"
"25441","OG0006484","Y57G11C.20","C. elegans"
"25442","OG0006485","HCON_00192590-00001","H. contortus"
"25443","OG0006485","K09G1.1e","C. elegans"
"25444","OG0006486","HCON_00030350-00001","H. contortus"
"25445","OG0006486","K09G1.2","C. elegans"
"25446","OG0006487","HCON_00150890-00001","H. contortus"
"25447","OG0006487","K09G1.4c","C. elegans"
"25448","OG0006488","HCON_00138160-00001","H. contortus"
"25449","OG0006488","K09H11.4","C. elegans"
"25450","OG0006489","HCON_00143300-00001","H. contortus"
"25451","OG0006489","K09H11.6","C. elegans"
"25452","OG0006490","HCON_00082380-00001","H. contortus"
"25453","OG0006490","K09H9.2","C. elegans"
"25454","OG0006491","HCON_00114130-00001","H. contortus"
"25455","OG0006491","K09H9.8","C. elegans"
"25456","OG0006492","HCON_00189740-00001","H. contortus"
"25457","OG0006492","K10B2.1b","C. elegans"
"25458","OG0006493","HCON_00039790-00001","H. contortus"
"25459","OG0006493","K10B2.4","C. elegans"
"25460","OG0006494","HCON_00169890-00001","H. contortus"
"25461","OG0006494","K10B3.10b","C. elegans"
"25462","OG0006495","HCON_00070050-00001","H. contortus"
"25463","OG0006495","K10B3.1b","C. elegans"
"25464","OG0006496","HCON_00166800-00001","H. contortus"
"25465","OG0006496","K10B3.6d","C. elegans"
